time,function,period,anomaly
102.6000, -0.58778525,19,0
102.6333, -0.74314483,20,0
102.6667, -0.86602540,21,0
102.7000, -0.95105652,22,0
102.7333, -0.99452190,23,0
102.7667, -0.99452190,24,0
102.8000, -0.95105652,25,0
102.8333, -0.86602540,26,0
102.8667, -0.74314483,27,0
102.9000, -0.58778525,28,0
102.9333, -0.40673664,29,0
102.9667, -0.20791169,30,0
103.0000, -0.00000000,1,0
103.0333,  0.20791169,2,0
103.0667,  0.40673664,3,0
103.1000,  0.58778525,4,0
103.1333,  0.74314483,5,0
103.1667,  0.86602540,6,0
103.2000,  0.95105652,7,0
103.2333,  0.99452190,8,0
103.2667,  0.99452190,9,0
103.3000,  0.95105652,10,0
103.3333,  0.86602540,11,0
103.3667,  0.74314483,12,0
103.4000,  0.58778525,13,0
103.4333,  0.40673664,14,0
103.4667,  0.20791169,15,0
103.5000,  0.00000000,16,0
103.5333, -0.20791169,17,0
103.5667, -0.40673664,18,0
103.6000, -0.58778525,19,0
103.6333, -0.74314483,20,0
103.6667, -0.86602540,21,0
103.7000, -0.95105652,22,0
103.7333, -0.99452190,23,0
103.7667, -0.99452190,24,0
103.8000, -0.95105652,25,0
103.8333, -0.86602540,26,0
103.8667, -0.74314483,27,0
103.9000, -0.58778525,28,0
103.9333, -0.40673664,29,0
103.9667, -0.20791169,30,0
104.0000,  0.00000000,1,0
104.0333,  0.20791169,2,0
104.0667,  0.40673664,3,0
104.1000,  0.58778525,4,0
104.1333,  0.74314483,5,0
104.1667,  0.86602540,6,0
104.2000,  0.95105652,7,0
104.2333,  0.99452190,8,0
104.2667,  0.99452190,9,0
104.3000,  0.95105652,10,0
104.3333,  0.86602540,11,0
104.3667,  0.74314483,12,0
104.4000,  0.58778525,13,0
104.4333,  0.40673664,14,0
104.4667,  0.20791169,15,0
104.5000, -0.00000000,16,0
104.5333, -0.20791169,17,0
104.5667, -0.40673664,18,0
104.6000, -0.58778525,19,0
104.6333, -0.74314483,20,0
104.6667, -0.86602540,21,0
104.7000, -0.95105652,22,0
104.7333, -0.99452190,23,0
104.7667, -0.99452190,24,0
104.8000, -0.95105652,25,0
104.8333, -0.86602540,26,0
104.8667, -0.74314483,27,0
104.9000, -0.58778525,28,0
104.9333, -0.40673664,29,0
104.9667, -0.20791169,30,0
105.0000,  0.00000000,1,0
105.0333,  0.20791169,2,0
105.0667,  0.40673664,3,0
105.1000,  0.58778525,4,0
105.1333,  0.74314483,5,0
105.1667,  0.86602540,6,0
105.2000,  0.95105652,7,0
105.2333,  0.99452190,8,0
105.2667,  0.99452190,9,0
105.3000,  0.95105652,10,0
105.3333,  0.86602540,11,0
105.3667,  0.74314483,12,0
105.4000,  0.58778525,13,0
105.4333,  0.40673664,14,0
105.4667,  0.20791169,15,0
105.5000,  0.00000000,16,0
105.5333, -0.20791169,17,0
105.5667, -0.40673664,18,0
105.6000, -0.58778525,19,0
105.6333, -0.74314483,20,0
105.6667, -0.86602540,21,0
105.7000, -0.95105652,22,0
105.7333, -0.99452190,23,0
105.7667, -0.99452190,24,0
105.8000, -0.95105652,25,0
105.8333, -0.86602540,26,0
105.8667, -0.74314483,27,0
105.9000, -0.58778525,28,0
105.9333, -0.40673664,29,0
105.9667, -0.20791169,30,0
106.0000, -0.00000000,1,0
106.0333,  0.20791169,2,0
106.0667,  0.40673664,3,0
106.1000,  0.58778525,4,0
106.1333,  0.74314483,5,0
106.1667,  0.86602540,6,0
106.2000,  0.95105652,7,0
106.2333,  0.99452190,8,0
106.2667,  0.99452190,9,0
106.3000,  0.95105652,10,0
106.3333,  0.86602540,11,0
106.3667,  0.74314483,12,0
106.4000,  0.58778525,13,0
106.4333,  0.40673664,14,0
106.4667,  0.20791169,15,0
106.5000,  0.00000000,16,0
106.5333, -0.20791169,17,0
106.5667, -0.40673664,18,0
106.6000, -0.58778525,19,0
106.6333, -0.74314483,20,0
106.6667, -0.86602540,21,0
106.7000, -0.95105652,22,0
106.7333, -0.99452190,23,0
106.7667, -0.99452190,24,0
106.8000, -0.95105652,25,0
106.8333, -0.86602540,26,0
106.8667, -0.74314483,27,0
106.9000, -0.58778525,28,0
106.9333, -0.40673664,29,0
106.9667, -0.20791169,30,0
107.0000, -0.00000000,1,0
107.0333,  0.20791169,2,0
107.0667,  0.40673664,3,0
107.1000,  0.58778525,4,0
107.1333,  0.74314483,5,0
107.1667,  0.86602540,6,0
107.2000,  0.95105652,7,0
107.2333,  0.99452190,8,0
107.2667,  0.99452190,9,0
107.3000,  0.95105652,10,0
107.3333,  0.86602540,11,0
107.3667,  0.74314483,12,0
107.4000,  0.58778525,13,0
107.4333,  0.40673664,14,0
107.4667,  0.20791169,15,0
107.5000,  0.00000000,16,0
107.5333, -0.20791169,17,0
107.5667, -0.40673664,18,0
107.6000, -0.58778525,19,0
107.6333, -0.74314483,20,0
107.6667, -0.86602540,21,0
107.7000, -0.95105652,22,0
107.7333, -0.99452190,23,0
107.7667, -0.99452190,24,0
107.8000, -0.95105652,25,0
107.8333, -0.86602540,26,0
107.8667, -0.74314483,27,0
107.9000, -0.58778525,28,0
107.9333, -0.40673664,29,0
107.9667, -0.20791169,30,0
108.0000, -0.00000000,1,0
108.0333,  0.20791169,2,0
108.0667,  0.40673664,3,0
108.1000,  0.58778525,4,0
108.1333,  0.74314483,5,0
108.1667,  0.86602540,6,0
108.2000,  0.95105652,7,0
108.2333,  0.99452190,8,0
108.2667,  0.99452190,9,0
108.3000,  0.95105652,10,0
108.3333,  0.86602540,11,0
108.3667,  0.74314483,12,0
108.4000,  0.58778525,13,0
108.4333,  0.40673664,14,0
108.4667,  0.20791169,15,0
108.5000,  0.00000000,16,0
108.5333, -0.20791169,17,0
108.5667, -0.40673664,18,0
108.6000, -0.58778525,19,0
108.6333, -0.74314483,20,0
108.6667, -0.86602540,21,0
108.7000, -0.95105652,22,0
108.7333, -0.99452190,23,0
108.7667, -0.99452190,24,0
108.8000, -0.95105652,25,0
108.8333, -0.86602540,26,0
108.8667, -0.74314483,27,0
108.9000, -0.58778525,28,0
108.9333, -0.40673664,29,0
108.9667, -0.20791169,30,0
109.0000, -0.00000000,1,0
109.0333,  0.20791169,2,0
109.0667,  0.40673664,3,0
109.1000,  0.58778525,4,0
109.1333,  0.74314483,5,0
109.1667,  0.86602540,6,0
109.2000,  0.95105652,7,0
109.2333,  0.99452190,8,0
109.2667,  0.99452190,9,0
109.3000,  0.95105652,10,0
109.3333,  0.86602540,11,0
109.3667,  0.74314483,12,0
109.4000,  0.58778525,13,0
109.4333,  0.40673664,14,0
109.4667,  0.20791169,15,0
109.5000, -0.00000000,16,0
109.5333, -0.20791169,17,0
109.5667, -0.40673664,18,0
109.6000, -0.58778525,19,0
109.6333, -0.74314483,20,0
109.6667, -0.86602540,21,0
109.7000, -0.95105652,22,0
109.7333, -0.99452190,23,0
109.7667, -0.99452190,24,0
109.8000, -0.95105652,25,0
109.8333, -0.86602540,26,0
109.8667, -0.74314483,27,0
109.9000, -0.58778525,28,0
109.9333, -0.40673664,29,0
109.9667, -0.20791169,30,0
110.0000,  0.00000000,1,0
110.0333,  0.20791169,2,0
110.0667,  0.40673664,3,0
110.1000,  0.58778525,4,0
110.1333,  0.74314483,5,0
110.1667,  0.86602540,6,0
110.2000,  0.95105652,7,0
110.2333,  0.99452190,8,0
110.2667,  0.99452190,9,0
110.3000,  0.95105652,10,0
110.3333,  0.86602540,11,0
110.3667,  0.74314483,12,0
110.4000,  0.58778525,13,0
110.4333,  0.40673664,14,0
110.4667,  0.20791169,15,0
110.5000, -0.00000000,16,0
110.5333, -0.20791169,17,0
110.5667, -0.40673664,18,0
110.6000, -0.58778525,19,0
110.6333, -0.74314483,20,0
110.6667, -0.86602540,21,0
110.7000, -0.95105652,22,0
110.7333, -0.99452190,23,0
110.7667, -0.99452190,24,0
110.8000, -0.95105652,25,0
110.8333, -0.86602540,26,0
110.8667, -0.74314483,27,0
110.9000, -0.58778525,28,0
110.9333, -0.40673664,29,0
110.9667, -0.20791169,30,0
111.0000, -0.00000000,1,0
111.0333,  0.20791169,2,0
111.0667,  0.40673664,3,0
111.1000,  0.58778525,4,0
111.1333,  0.74314483,5,0
111.1667,  0.86602540,6,0
111.2000,  0.95105652,7,0
111.2333,  0.99452190,8,0
111.2667,  0.99452190,9,0
111.3000,  0.95105652,10,0
111.3333,  0.86602540,11,0
111.3667,  0.74314483,12,0
111.4000,  0.58778525,13,0
111.4333,  0.40673664,14,0
111.4667,  0.20791169,15,0
111.5000,  0.00000000,16,0
111.5333, -0.20791169,17,0
111.5667, -0.40673664,18,0
111.6000, -0.58778525,19,0
111.6333, -0.74314483,20,0
111.6667, -0.86602540,21,0
111.7000, -0.95105652,22,0
111.7333, -0.99452190,23,0
111.7667, -0.99452190,24,0
111.8000, -0.95105652,25,0
111.8333, -0.86602540,26,0
111.8667, -0.74314483,27,0
111.9000, -0.58778525,28,0
111.9333, -0.40673664,29,0
111.9667, -0.20791169,30,0
112.0000, -0.00000000,1,0
112.0333,  0.20791169,2,0
112.0667,  0.40673664,3,0
112.1000,  0.58778525,4,0
112.1333,  0.74314483,5,0
112.1667,  0.86602540,6,0
112.2000,  0.95105652,7,0
112.2333,  0.99452190,8,0
112.2667,  0.99452190,9,0
112.3000,  0.95105652,10,0
112.3333,  0.86602540,11,0
112.3667,  0.74314483,12,0
112.4000,  0.58778525,13,0
112.4333,  0.40673664,14,0
112.4667,  0.20791169,15,0
112.5000,  0.00000000,16,0
112.5333, -0.20791169,17,0
112.5667, -0.40673664,18,0
112.6000, -0.58778525,19,0
112.6333, -0.74314483,20,0
112.6667, -0.86602540,21,0
112.7000, -0.95105652,22,0
112.7333, -0.99452190,23,0
112.7667, -0.99452190,24,0
112.8000, -0.95105652,25,0
112.8333, -0.86602540,26,0
112.8667, -0.74314483,27,0
112.9000, -0.58778525,28,0
112.9333, -0.40673664,29,0
112.9667, -0.20791169,30,0
113.0000, -0.00000000,1,0
113.0333,  0.20791169,2,0
113.0667,  0.40673664,3,0
113.1000,  0.58778525,4,0
113.1333,  0.74314483,5,0
113.1667,  0.86602540,6,0
113.2000,  0.95105652,7,0
113.2333,  0.99452190,8,0
113.2667,  0.99452190,9,0
113.3000,  0.95105652,10,0
113.3333,  0.86602540,11,0
113.3667,  0.74314483,12,0
113.4000,  0.58778525,13,0
113.4333,  0.40673664,14,0
113.4667,  0.20791169,15,0
113.5000,  0.00000000,16,0
113.5333, -0.20791169,17,0
113.5667, -0.40673664,18,0
113.6000, -0.58778525,19,0
113.6333, -0.74314483,20,0
113.6667, -0.86602540,21,0
113.7000, -0.95105652,22,0
113.7333, -0.99452190,23,0
113.7667, -0.99452190,24,0
113.8000, -0.95105652,25,0
113.8333, -0.86602540,26,0
113.8667, -0.74314483,27,0
113.9000, -0.58778525,28,0
113.9333, -0.40673664,29,0
113.9667, -0.20791169,30,0
114.0000, -0.00000000,1,0
114.0333,  0.20791169,2,0
114.0667,  0.40673664,3,0
114.1000,  0.58778525,4,0
114.1333,  0.74314483,5,0
114.1667,  0.86602540,6,0
114.2000,  0.95105652,7,0
114.2333,  0.99452190,8,0
114.2667,  0.99452190,9,0
114.3000,  0.95105652,10,0
114.3333,  0.86602540,11,0
114.3667,  0.74314483,12,0
114.4000,  0.58778525,13,0
114.4333,  0.40673664,14,0
114.4667,  0.20791169,15,0
114.5000,  0.00000000,16,0
114.5333, -0.20791169,17,0
114.5667, -0.40673664,18,0
114.6000, -0.58778525,19,0
114.6333, -0.74314483,20,0
114.6667, -0.86602540,21,0
114.7000, -0.95105652,22,0
114.7333, -0.99452190,23,0
114.7667, -0.99452190,24,0
114.8000, -0.95105652,25,0
114.8333, -0.86602540,26,0
114.8667, -0.74314483,27,0
114.9000, -0.58778525,28,0
114.9333, -0.40673664,29,0
114.9667, -0.20791169,30,0
115.0000,  0.00000000,1,0
115.0333,  0.20791169,2,0
115.0667,  0.40673664,3,0
115.1000,  0.58778525,4,0
115.1333,  0.74314483,5,0
115.1667,  0.86602540,6,0
115.2000,  0.95105652,7,0
115.2333,  0.99452190,8,0
115.2667,  0.99452190,9,0
115.3000,  0.95105652,10,0
115.3333,  0.86602540,11,0
115.3667,  0.74314483,12,0
115.4000,  0.58778525,13,0
115.4333,  0.40673664,14,0
115.4667,  0.20791169,15,0
115.5000, -0.00000000,16,0
115.5333, -0.20791169,17,0
115.5667, -0.40673664,18,0
115.6000, -0.58778525,19,0
115.6333, -0.74314483,20,0
115.6667, -0.86602540,21,0
115.7000, -0.95105652,22,0
115.7333, -0.99452190,23,0
115.7667, -0.99452190,24,0
115.8000, -0.95105652,25,0
115.8333, -0.86602540,26,0
115.8667, -0.74314483,27,0
115.9000, -0.58778525,28,0
115.9333, -0.40673664,29,0
115.9667, -0.20791169,30,0
116.0000,  0.00000000,1,0
116.0333,  0.20791169,2,0
116.0667,  0.40673664,3,0
116.1000,  0.58778525,4,0
116.1333,  0.74314483,5,0
116.1667,  0.86602540,6,0
116.2000,  0.95105652,7,0
116.2333,  0.99452190,8,0
116.2667,  0.99452190,9,0
116.3000,  0.95105652,10,0
116.3333,  0.86602540,11,0
116.3667,  0.74314483,12,0
116.4000,  0.58778525,13,0
116.4333,  0.40673664,14,0
116.4667,  0.20791169,15,0
116.5000,  0.00000000,16,0
116.5333, -0.20791169,17,0
116.5667, -0.40673664,18,0
116.6000, -0.58778525,19,0
116.6333, -0.74314483,20,0
116.6667, -0.86602540,21,0
116.7000, -0.95105652,22,0
116.7333, -0.99452190,23,0
116.7667, -0.99452190,24,0
116.8000, -0.95105652,25,0
116.8333, -0.86602540,26,0
116.8667, -0.74314483,27,0
116.9000, -0.58778525,28,0
116.9333, -0.40673664,29,0
116.9667, -0.20791169,30,0
117.0000, -0.00000000,1,0
117.0333,  0.20791169,2,0
117.0667,  0.40673664,3,0
117.1000,  0.58778525,4,0
117.1333,  0.74314483,5,0
117.1667,  0.86602540,6,0
117.2000,  0.95105652,7,0
117.2333,  0.99452190,8,0
117.2667,  0.99452190,9,0
117.3000,  0.95105652,10,0
117.3333,  0.86602540,11,0
117.3667,  0.74314483,12,0
117.4000,  0.58778525,13,0
117.4333,  0.40673664,14,0
117.4667,  0.20791169,15,0
117.5000,  0.00000000,16,0
117.5333, -0.20791169,17,0
117.5667, -0.40673664,18,0
117.6000, -0.58778525,19,0
117.6333, -0.74314483,20,0
117.6667, -0.86602540,21,0
117.7000, -0.95105652,22,0
117.7333, -0.99452190,23,0
117.7667, -0.99452190,24,0
117.8000, -0.95105652,25,0
117.8333, -0.86602540,26,0
117.8667, -0.74314483,27,0
117.9000, -0.58778525,28,0
117.9333, -0.40673664,29,0
117.9667, -0.20791169,30,0
118.0000, -0.00000000,1,0
118.0333,  0.20791169,2,0
118.0667,  0.40673664,3,0
118.1000,  0.58778525,4,0
118.1333,  0.74314483,5,0
118.1667,  0.86602540,6,0
118.2000,  0.95105652,7,0
118.2333,  0.99452190,8,0
118.2667,  0.99452190,9,0
118.3000,  0.95105652,10,0
118.3333,  0.86602540,11,0
118.3667,  0.74314483,12,0
118.4000,  0.58778525,13,0
118.4333,  0.40673664,14,0
118.4667,  0.20791169,15,0
118.5000,  0.00000000,16,0
118.5333, -0.20791169,17,0
118.5667, -0.40673664,18,0
118.6000, -0.58778525,19,0
118.6333, -0.74314483,20,0
118.6667, -0.86602540,21,0
118.7000, -0.95105652,22,0
118.7333, -0.99452190,23,0
118.7667, -0.99452190,24,0
118.8000, -0.95105652,25,0
118.8333, -0.86602540,26,0
118.8667, -0.74314483,27,0
118.9000, -0.58778525,28,0
118.9333, -0.40673664,29,0
118.9667, -0.20791169,30,0
119.0000, -0.00000000,1,0
119.0333,  0.20791169,2,0
119.0667,  0.40673664,3,0
119.1000,  0.58778525,4,0
119.1333,  0.74314483,5,0
119.1667,  0.86602540,6,0
119.2000,  0.95105652,7,0
119.2333,  0.99452190,8,0
119.2667,  0.99452190,9,0
119.3000,  0.95105652,10,0
119.3333,  0.86602540,11,0
119.3667,  0.74314483,12,0
119.4000,  0.58778525,13,0
119.4333,  0.40673664,14,0
119.4667,  0.20791169,15,0
119.5000,  0.00000000,16,0
119.5333, -0.20791169,17,0
119.5667, -0.40673664,18,0
119.6000, -0.58778525,19,0
119.6333, -0.74314483,20,0
119.6667, -0.86602540,21,0
119.7000, -0.95105652,22,0
119.7333, -0.99452190,23,0
119.7667, -0.99452190,24,0
119.8000, -0.95105652,25,0
119.8333, -0.86602540,26,0
119.8667, -0.74314483,27,0
119.9000, -0.58778525,28,0
119.9333, -0.40673664,29,0
119.9667, -0.20791169,30,0
120.0000, -0.00000000,1,0
120.0333,  0.20791169,2,0
120.0667,  0.40673664,3,0
120.1000,  0.58778525,4,0
120.1333,  0.74314483,5,0
120.1667,  0.86602540,6,0
120.2000,  0.95105652,7,0
120.2333,  0.99452190,8,0
120.2667,  0.99452190,9,0
120.3000,  0.95105652,10,0
120.3333,  0.86602540,11,0
120.3667,  0.74314483,12,0
120.4000,  0.58778525,13,0
120.4333,  0.40673664,14,0
120.4667,  0.20791169,15,0
120.5000, -0.00000000,16,0
120.5333, -0.20791169,17,0
120.5667, -0.40673664,18,0
120.6000, -0.58778525,19,0
120.6333, -0.74314483,20,0
120.6667, -0.86602540,21,0
120.7000, -0.95105652,22,0
120.7333, -0.99452190,23,0
120.7667, -0.99452190,24,0
120.8000, -0.95105652,25,0
120.8333, -0.86602540,26,0
120.8667, -0.74314483,27,0
120.9000, -0.58778525,28,0
120.9333, -0.40673664,29,0
120.9667, -0.20791169,30,0
121.0000,  0.00000000,1,0
121.0333,  0.20791169,2,0
121.0667,  0.40673664,3,0
121.1000,  0.58778525,4,0
121.1333,  0.74314483,5,0
121.1667,  0.86602540,6,0
121.2000,  0.95105652,7,0
121.2333,  0.99452190,8,0
121.2667,  0.99452190,9,0
121.3000,  0.95105652,10,0
121.3333,  0.86602540,11,0
121.3667,  0.74314483,12,0
121.4000,  0.58778525,13,0
121.4333,  0.40673664,14,0
121.4667,  0.20791169,15,0
121.5000,  0.00000000,16,0
121.5333, -0.20791169,17,0
121.5667, -0.40673664,18,0
121.6000, -0.58778525,19,0
121.6333, -0.74314483,20,0
121.6667, -0.86602540,21,0
121.7000, -0.95105652,22,0
121.7333, -0.99452190,23,0
121.7667, -0.99452190,24,0
121.8000, -0.95105652,25,0
121.8333, -0.86602540,26,0
121.8667, -0.74314483,27,0
121.9000, -0.58778525,28,0
121.9333, -0.40673664,29,0
121.9667, -0.20791169,30,0
122.0000, -0.00000000,1,0
122.0333,  0.20791169,2,0
122.0667,  0.40673664,3,0
122.1000,  0.58778525,4,0
122.1333,  0.74314483,5,0
122.1667,  0.86602540,6,0
122.2000,  0.95105652,7,0
122.2333,  0.99452190,8,0
122.2667,  0.99452190,9,0
122.3000,  0.95105652,10,0
122.3333,  0.86602540,11,0
122.3667,  0.74314483,12,0
122.4000,  0.58778525,13,0
122.4333,  0.40673664,14,0
122.4667,  0.20791169,15,0
122.5000,  0.00000000,16,0
122.5333, -0.20791169,17,0
122.5667, -0.40673664,18,0
122.6000, -0.58778525,19,0
122.6333, -0.74314483,20,0
122.6667, -0.86602540,21,0
122.7000, -0.95105652,22,0
122.7333, -0.99452190,23,0
122.7667, -0.99452190,24,0
122.8000, -0.95105652,25,0
122.8333, -0.86602540,26,0
122.8667, -0.74314483,27,0
122.9000, -0.58778525,28,0
122.9333, -0.40673664,29,0
122.9667, -0.20791169,30,0
123.0000, -0.00000000,1,0
123.0333,  0.20791169,2,0
123.0667,  0.40673664,3,0
123.1000,  0.58778525,4,0
123.1333,  0.74314483,5,0
123.1667,  0.86602540,6,0
123.2000,  0.95105652,7,0
123.2333,  0.99452190,8,0
123.2667,  0.99452190,9,0
123.3000,  0.95105652,10,0
123.3333,  0.86602540,11,0
123.3667,  0.74314483,12,0
123.4000,  0.58778525,13,0
123.4333,  0.40673664,14,0
123.4667,  0.20791169,15,0
123.5000,  0.00000000,16,0
123.5333, -0.20791169,17,0
123.5667, -0.40673664,18,0
123.6000, -0.58778525,19,0
123.6333, -0.74314483,20,0
123.6667, -0.86602540,21,0
123.7000, -0.95105652,22,0
123.7333, -0.99452190,23,0
123.7667, -0.99452190,24,0
123.8000, -0.95105652,25,0
123.8333, -0.86602540,26,0
123.8667, -0.74314483,27,0
123.9000, -0.58778525,28,0
123.9333, -0.40673664,29,0
123.9667, -0.20791169,30,0
124.0000, -0.00000000,1,0
124.0333,  0.20791169,2,0
124.0667,  0.40673664,3,0
124.1000,  0.58778525,4,0
124.1333,  0.74314483,5,0
124.1667,  0.86602540,6,0
124.2000,  0.95105652,7,0
124.2333,  0.99452190,8,0
124.2667,  0.99452190,9,0
124.3000,  0.95105652,10,0
124.3333,  0.86602540,11,0
124.3667,  0.74314483,12,0
124.4000,  0.58778525,13,0
124.4333,  0.40673664,14,0
124.4667,  0.20791169,15,0
124.5000,  0.00000000,16,0
124.5333, -0.20791169,17,0
124.5667, -0.40673664,18,0
124.6000, -0.58778525,19,0
124.6333, -0.74314483,20,0
124.6667, -0.86602540,21,0
124.7000, -0.95105652,22,0
124.7333, -0.99452190,23,0
124.7667, -0.99452190,24,0
124.8000, -0.95105652,25,0
124.8333, -0.86602540,26,0
124.8667, -0.74314483,27,0
124.9000, -0.58778525,28,0
124.9333, -0.40673664,29,0
124.9667, -0.20791169,30,0
125.0000, -0.00000000,1,0
125.0333,  0.20791169,2,0
125.0667,  0.40673664,3,0
125.1000,  0.58778525,4,0
125.1333,  0.74314483,5,0
125.1667,  0.86602540,6,0
125.2000,  0.95105652,7,0
125.2333,  0.99452190,8,0
125.2667,  0.99452190,9,0
125.3000,  0.95105652,10,0
125.3333,  0.86602540,11,0
125.3667,  0.74314483,12,0
125.4000,  0.58778525,13,0
125.4333,  0.40673664,14,0
125.4667,  0.20791169,15,0
125.5000, -0.00000000,16,0
125.5333, -0.20791169,17,0
125.5667, -0.40673664,18,0
125.6000, -0.58778525,19,0
125.6333, -0.74314483,20,0
125.6667, -0.86602540,21,0
125.7000, -0.95105652,22,0
125.7333, -0.99452190,23,0
125.7667, -0.99452190,24,0
125.8000, -0.95105652,25,0
125.8333, -0.86602540,26,0
125.8667, -0.74314483,27,0
125.9000, -0.58778525,28,0
125.9333, -0.40673664,29,0
125.9667, -0.20791169,30,0
126.0000,  0.00000000,1,0
126.0333,  0.20791169,2,0
126.0667,  0.40673664,3,0
126.1000,  0.58778525,4,0
126.1333,  0.74314483,5,0
126.1667,  0.86602540,6,0
126.2000,  0.95105652,7,0
126.2333,  0.99452190,8,0
126.2667,  0.99452190,9,0
126.3000,  0.95105652,10,0
126.3333,  0.86602540,11,0
126.3667,  0.74314483,12,0
126.4000,  0.58778525,13,0
126.4333,  0.40673664,14,0
126.4667,  0.20791169,15,0
126.5000, -0.00000000,16,0
126.5333, -0.20791169,17,0
126.5667, -0.40673664,18,0
126.6000, -0.58778525,19,0
126.6333, -0.74314483,20,0
126.6667, -0.86602540,21,0
126.7000, -0.95105652,22,0
126.7333, -0.99452190,23,0
126.7667, -0.99452190,24,0
126.8000, -0.95105652,25,0
126.8333, -0.86602540,26,0
126.8667, -0.74314483,27,0
126.9000, -0.58778525,28,0
126.9333, -0.40673664,29,0
126.9667, -0.20791169,30,0
127.0000, -0.00000000,1,0
127.0333,  0.20791169,2,0
127.0667,  0.40673664,3,0
127.1000,  0.58778525,4,0
127.1333,  0.74314483,5,0
127.1667,  0.86602540,6,0
127.2000,  0.95105652,7,0
127.2333,  0.99452190,8,0
127.2667,  0.99452190,9,0
127.3000,  0.95105652,10,0
127.3333,  0.86602540,11,0
127.3667,  0.74314483,12,0
127.4000,  0.58778525,13,0
127.4333,  0.40673664,14,0
127.4667,  0.20791169,15,0
127.5000,  0.00000000,16,0
127.5333, -0.20791169,17,0
127.5667, -0.40673664,18,0
127.6000, -0.58778525,19,0
127.6333, -0.74314483,20,0
127.6667, -0.86602540,21,0
127.7000, -0.95105652,22,0
127.7333, -0.99452190,23,0
127.7667, -0.99452190,24,0
127.8000, -0.95105652,25,0
127.8333, -0.86602540,26,0
127.8667, -0.74314483,27,0
127.9000, -0.58778525,28,0
127.9333, -0.40673664,29,0
127.9667, -0.20791169,30,0
128.0000, -0.00000000,1,0
128.0333,  0.20791169,2,0
128.0667,  0.40673664,3,0
128.1000,  0.58778525,4,0
128.1333,  0.74314483,5,0
128.1667,  0.86602540,6,0
128.2000,  0.95105652,7,0
128.2333,  0.99452190,8,0
128.2667,  0.99452190,9,0
128.3000,  0.95105652,10,0
128.3333,  0.86602540,11,0
128.3667,  0.74314483,12,0
128.4000,  0.58778525,13,0
128.4333,  0.40673664,14,0
128.4667,  0.20791169,15,0
128.5000,  0.00000000,16,0
128.5333, -0.20791169,17,0
128.5667, -0.40673664,18,0
128.6000, -0.58778525,19,0
128.6333, -0.74314483,20,0
128.6667, -0.86602540,21,0
128.7000, -0.95105652,22,0
128.7333, -0.99452190,23,0
128.7667, -0.99452190,24,0
128.8000, -0.95105652,25,0
128.8333, -0.86602540,26,0
128.8667, -0.74314483,27,0
128.9000, -0.58778525,28,0
128.9333, -0.40673664,29,0
128.9667, -0.20791169,30,0
129.0000, -0.00000000,1,0
129.0333,  0.20791169,2,0
129.0667,  0.40673664,3,0
129.1000,  0.58778525,4,0
129.1333,  0.74314483,5,0
129.1667,  0.86602540,6,0
129.2000,  0.95105652,7,0
129.2333,  0.99452190,8,0
129.2667,  0.99452190,9,0
129.3000,  0.95105652,10,0
129.3333,  0.86602540,11,0
129.3667,  0.74314483,12,0
129.4000,  0.58778525,13,0
129.4333,  0.40673664,14,0
129.4667,  0.20791169,15,0
129.5000,  0.00000000,16,0
129.5333, -0.20791169,17,0
129.5667, -0.40673664,18,0
129.6000, -0.58778525,19,0
129.6333, -0.74314483,20,0
129.6667, -0.86602540,21,0
129.7000, -0.95105652,22,0
129.7333, -0.99452190,23,0
129.7667, -0.99452190,24,0
129.8000, -0.95105652,25,0
129.8333, -0.86602540,26,0
129.8667, -0.74314483,27,0
129.9000, -0.58778525,28,0
129.9333, -0.40673664,29,0
129.9667, -0.20791169,30,0
130.0000, -0.00000000,1,0
130.0333,  0.20791169,2,0
130.0667,  0.40673664,3,0
130.1000,  0.58778525,4,0
130.1333,  0.74314483,5,0
130.1667,  0.86602540,6,0
130.2000,  0.95105652,7,0
130.2333,  0.99452190,8,0
130.2667,  0.99452190,9,0
130.3000,  0.95105652,10,0
130.3333,  0.86602540,11,0
130.3667,  0.74314483,12,0
130.4000,  0.58778525,13,0
130.4333,  0.40673664,14,0
130.4667,  0.20791169,15,0
130.5000,  0.00000000,16,0
130.5333, -0.20791169,17,0
130.5667, -0.40673664,18,0
130.6000, -0.58778525,19,0
130.6333, -0.74314483,20,0
